pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,st_raerr,dec,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility
Kepler-150,d,Kepler-150 d,Transit,0,5,12.56093,3.6e-05,-3.6e-05,0,4,0.104,,,0,1,,,,,0,,,,,0,,,,,0,,0.249,0.037,-0.037,0,3,,,,,0,0,1,0,19h12m56.18s,+40d31m15.3s,288.234084,1.9e-05,40.520905,1.7e-05,2,914.4,17.46,-17.46,0,3,14.985,,0,Kepler-band,14.974,,0,5560.0,100.0,-100.0,0,6,,,,,1,0.94,0.14,-0.14,0,6,1,2014-05-14,Kepler
Kepler-150,e,Kepler-150 e,Transit,0,5,30.826557,0.000199,-0.000199,0,4,0.189,,,0,1,,,,,0,,,,,0,,,,,0,,0.278,0.049,-0.049,0,3,,,,,0,0,1,0,19h12m56.18s,+40d31m15.3s,288.234084,1.9e-05,40.520905,1.7e-05,2,914.4,17.46,-17.46,0,3,14.985,,0,Kepler-band,14.974,,0,5560.0,100.0,-100.0,0,6,,,,,1,0.94,0.14,-0.14,0,6,1,2014-05-14,Kepler
Kepler-151,b,Kepler-151 b,Transit,0,2,15.228958,3e-05,-3e-05,0,4,0.116,,,0,1,,,,,0,,,,,0,,,,,0,,0.273,0.136,-0.136,0,3,,,,,0,0,1,0,19h28m39.07s,+41d01m23.6s,292.162778,1.7e-05,41.023235,1.7e-05,2,662.19,9.82,-9.82,0,3,14.769,,0,Kepler-band,14.719,,0,5460.0,200.0,-200.0,0,6,,,,,2,0.83,0.41,-0.41,0,6,1,2014-05-14,Kepler
Kepler-151,c,Kepler-151 c,Transit,0,2,24.674612,0.000106,-0.000106,0,4,0.16,,,0,1,,,,,0,,,,,0,,,,,0,,0.186,0.093,-0.093,0,3,,,,,0,0,1,0,19h28m39.07s,+41d01m23.6s,292.162778,1.7e-05,41.023235,1.7e-05,2,662.19,9.82,-9.82,0,3,14.769,,0,Kepler-band,14.719,,0,5460.0,200.0,-200.0,0,6,,,,,2,0.83,0.41,-0.41,0,6,1,2014-05-14,Kepler
Kepler-152,b,Kepler-152 b,Transit,0,2,18.207973,2.3e-05,-2.3e-05,0,4,0.124,,,0,1,,,,,0,,,,,0,,,,,0,,0.249,0.015,-0.015,0,3,,,,,0,0,1,0,19h07m27.71s,+41d59m20.7s,286.865479,2.2e-05,41.989086,1.7e-05,2,446.77,3.19,-3.19,0,3,14.29,,0,Kepler-band,14.244,,0,5088.0,100.0,-100.0,0,6,,,,,1,0.72,0.04,-0.04,0,6,1,2014-05-14,Kepler
Kepler-152,c,Kepler-152 c,Transit,0,2,88.255055,0.000309,-0.000309,0,4,0.356,,,0,1,,,,,0,,,,,0,,,,,0,,0.213,0.014,-0.014,0,3,,,,,0,0,1,0,19h07m27.71s,+41d59m20.7s,286.865479,2.2e-05,41.989086,1.7e-05,2,446.77,3.19,-3.19,0,3,14.29,,0,Kepler-band,14.244,,0,5088.0,100.0,-100.0,0,6,,,,,1,0.72,0.04,-0.04,0,6,1,2014-05-14,Kepler
Kepler-153,b,Kepler-153 b,Transit,0,2,18.870227,3.9e-05,-3.9e-05,0,4,0.129,,,0,1,,,,,0,,,,,0,,,,,0,,0.261,0.157,-0.157,0,3,,,,,0,0,1,0,18h49m50.53s,+48d15m25.6s,282.460522,1.9e-05,48.257118,1.7e-05,2,465.53,3.48,-3.48,0,3,14.262,,0,Kepler-band,14.249,,0,5404.0,200.0,-200.0,0,6,,,,,1,0.89,0.54,-0.54,0,6,1,2014-05-14,Kepler
Kepler-153,c,Kepler-153 c,Transit,0,2,46.90232,0.000215,-0.000215,0,4,0.237,,,0,1,,,,,0,,,,,0,,,,,0,,0.226,0.136,-0.136,0,3,,,,,0,0,1,0,18h49m50.53s,+48d15m25.6s,282.460522,1.9e-05,48.257118,1.7e-05,2,465.53,3.48,-3.48,0,3,14.262,,0,Kepler-band,14.249,,0,5404.0,200.0,-200.0,0,6,,,,,1,0.89,0.54,-0.54,0,6,1,2014-05-14,Kepler
Kepler-154,b,Kepler-154 b,Transit,0,5,33.040532,0.000215,-0.000215,0,4,0.198,,,0,1,,,,,0,,,,,0,,,,,0,,0.202,0.039,-0.039,0,3,,,,,0,0,1,0,19h19m07.33s,+49d53m47.5s,289.780522,2.2e-05,49.89653,1.7e-05,2,939.89,17.4,-17.4,0,3,14.534,,0,Kepler-band,14.512,,0,5690.0,108.0,-108.0,0,6,,,,,2,1.0,0.19,-0.19,0,6,1,2014-05-14,Kepler
Kepler-154,c,Kepler-154 c,Transit,0,5,62.303276,0.000406,-0.000406,0,3,0.303,,,0,1,,,,,0,,,,,0,,,,,0,,0.263,0.055,-0.055,0,3,,,,,0,0,1,0,19h19m07.33s,+49d53m47.5s,289.780522,2.2e-05,49.89653,1.7e-05,2,939.89,17.4,-17.4,0,3,14.534,,0,Kepler-band,14.512,,0,5690.0,108.0,-108.0,0,6,,,,,2,1.0,0.19,-0.19,0,6,1,2014-05-14,Kepler
Kepler-155,b,Kepler-155 b,Transit,0,2,5.931194,8e-06,-8e-06,0,6,0.056,,,0,3,,,,,0,,,,,1,,,,,0,,0.186,0.019,-0.019,0,4,,,,,1,0,1,0,19h13m59.00s,+51d04m55.0s,288.495833,1.7e-05,51.081947,1.7e-05,2,295.99,2.3,-2.3,0,3,14.258,,0,Kepler-band,14.24,,0,4508.0,100.0,-100.0,0,7,,,,,4,0.62,0.03,-0.03,0,7,1,2014-05-14,Kepler
Kepler-155,c,Kepler-155 c,Transit,0,2,52.661793,0.000236,-0.000236,0,7,0.242,,,0,2,,,,,0,,,,,1,,,,,0,,0.2,0.013,-0.013,0,4,,,,,1,0,1,0,19h13m59.00s,+51d04m55.0s,288.495833,1.7e-05,51.081947,1.7e-05,2,295.99,2.3,-2.3,0,3,14.258,,0,Kepler-band,14.24,,0,4508.0,100.0,-100.0,0,7,,,,,4,0.62,0.03,-0.03,0,7,1,2014-05-14,Kepler
Kepler-156,b,Kepler-156 b,Transit,0,2,4.973456,8e-06,-8e-06,0,4,0.054,,,0,1,,,,,0,,,,,0,,,,,0,,0.205,0.015,-0.015,0,3,,,,,0,0,1,0,19h21m11.16s,+37d44m58.2s,290.296515,1.9e-05,37.74949,1.7e-05,2,449.22,3.56,-3.56,0,3,14.172,,0,Kepler-band,14.156,,0,5094.0,100.0,-100.0,0,6,,,,,1,0.81,0.05,-0.05,0,6,1,2014-05-14,Kepler
Kepler-156,c,Kepler-156 c,Transit,0,2,15.906801,4.5e-05,-4.5e-05,0,4,0.117,,,0,1,,,,,0,,,,,0,,,,,0,,0.227,0.017,-0.017,0,3,,,,,0,0,1,0,19h21m11.16s,+37d44m58.2s,290.296515,1.9e-05,37.74949,1.7e-05,2,449.22,3.56,-3.56,0,3,14.172,,0,Kepler-band,14.156,,0,5094.0,100.0,-100.0,0,6,,,,,1,0.81,0.05,-0.05,0,6,1,2014-05-14,Kepler
Kepler-157,b,Kepler-157 b,Transit,0,3,1.732342,6e-06,-6e-06,0,3,0.028,,,0,1,,,,,0,,,,,0,,,,,0,,0.118,0.023,-0.023,0,3,,,,,0,0,1,0,19h24m23.33s,+38d52m32.2s,291.097225,1.9e-05,38.875609,1.7e-05,2,791.27,10.88,-10.88,0,3,14.002,,0,Kepler-band,14.037,,0,5774.0,125.0,-125.0,0,6,,,,,1,1.04,0.2,-0.2,0,6,1,2014-05-14,Kepler
Kepler-157,c,Kepler-157 c,Transit,0,3,13.5405,4.9e-05,-4.9e-05,0,4,0.11,,,0,1,,,,,0,,,,,0,,,,,0,,0.2,0.038,-0.038,0,3,,,,,0,0,1,0,19h24m23.33s,+38d52m32.2s,291.097225,1.9e-05,38.875609,1.7e-05,2,791.27,10.88,-10.88,0,3,14.002,,0,Kepler-band,14.037,,0,5774.0,125.0,-125.0,0,6,,,,,1,1.04,0.2,-0.2,0,6,1,2014-05-14,Kepler
Kepler-158,b,Kepler-158 b,Transit,0,2,16.709184,6.4e-05,-6.4e-05,0,4,0.111,,,0,1,,,,,0,,,,,0,,,,,0,,0.189,0.032,-0.032,0,3,,,,,0,0,1,0,18h56m07.74s,+39d46m52.9s,284.032244,1.9e-05,39.781348,1.7e-05,2,318.06,2.12,-2.12,0,3,14.427,,0,Kepler-band,14.417,,0,4623.0,200.0,-200.0,0,6,,,,,1,0.62,0.08,-0.08,0,6,1,2014-05-14,Kepler
Kepler-158,c,Kepler-158 c,Transit,0,2,28.551383,0.00014,-0.00014,0,4,0.158,,,0,1,,,,,0,,,,,0,,,,,0,,0.17,0.027,-0.027,0,3,,,,,0,0,1,0,18h56m07.74s,+39d46m52.9s,284.032244,1.9e-05,39.781348,1.7e-05,2,318.06,2.12,-2.12,0,3,14.427,,0,Kepler-band,14.417,,0,4623.0,200.0,-200.0,0,6,,,,,1,0.62,0.08,-0.08,0,6,1,2014-05-14,Kepler
Kepler-159,b,Kepler-159 b,Transit,0,2,10.139623,2.2e-05,-2.2e-05,0,5,0.082,,,0,2,,,,,0,,,,,0,,,,,0,,0.212,0.016,-0.016,0,4,,,,,0,1,1,0,19h48m16.84s,+40d52m07.6s,297.07017,1.7e-05,40.868784,1.7e-05,2,377.79,3.17,-3.17,0,3,14.902,,0,Kepler-band,14.888,,0,4625.0,100.0,-100.0,0,7,,,,,2,0.66,0.03,-0.03,0,7,1,2014-05-14,Kepler
Kepler-159,c,Kepler-159 c,Transit,0,2,43.595792,0.000125,-0.000125,0,4,0.218,,,0,2,,,,,0,,,,,0,,,,,0,,0.304,0.025,-0.025,0,4,,,,,0,1,1,0,19h48m16.84s,+40d52m07.6s,297.07017,1.7e-05,40.868784,1.7e-05,2,377.79,3.17,-3.17,0,3,14.902,,0,Kepler-band,14.888,,0,4625.0,100.0,-100.0,0,7,,,,,2,0.66,0.03,-0.03,0,7,1,2014-05-14,Kepler
Kepler-160,b,Kepler-160 b,Transit,0,2,4.309427,1.7e-05,-1.7e-05,0,4,0.05,,,0,1,,,,,0,,,,,0,,,,,0,,0.137,0.068,-0.068,0,3,,,,,0,0,1,0,19h11m05.66s,+42d52m09.4s,287.773581,1.7e-05,42.869286,1.7e-05,2,962.92,16.95,-16.95,0,3,14.619,,0,Kepler-band,14.616,,0,5857.0,200.0,-200.0,0,6,,,,,1,0.88,0.43,-0.43,0,6,1,2014-05-14,Kepler
Kepler-160,c,Kepler-160 c,Transit,0,2,13.699087,3.1e-05,-3.1e-05,0,3,0.109,,,0,1,,,,,0,,,,,0,,,,,0,,0.322,0.158,-0.158,0,3,,,,,0,1,1,0,19h11m05.66s,+42d52m09.4s,287.773581,1.7e-05,42.869286,1.7e-05,2,962.92,16.95,-16.95,0,3,14.619,,0,Kepler-band,14.616,,0,5857.0,200.0,-200.0,0,6,,,,,1,0.88,0.43,-0.43,0,6,1,2014-05-14,Kepler
Kepler-161,b,Kepler-161 b,Transit,0,2,4.921355,6e-06,-6e-06,0,5,0.054,,,0,1,,,,,0,,,,,0,,,,,1,,0.189,0.012,-0.012,0,4,,,,,0,0,1,0,19h22m03.96s,+43d05m01.8s,290.516491,1.7e-05,43.083824,1.7e-05,2,440.15,3.13,-3.13,0,3,14.196,,0,Kepler-band,14.192,,0,5078.0,100.0,-100.0,0,6,,,,,3,0.81,0.05,-0.05,0,7,1,2014-05-14,Kepler
Kepler-161,c,Kepler-161 c,Transit,0,2,7.06424,1.1e-05,-1.1e-05,0,4,0.068,,,0,1,,,,,0,,,,,0,,,,,1,,0.183,0.013,-0.013,0,4,,,,,0,1,1,0,19h22m03.96s,+43d05m01.8s,290.516491,1.7e-05,43.083824,1.7e-05,2,440.15,3.13,-3.13,0,3,14.196,,0,Kepler-band,14.192,,0,5078.0,100.0,-100.0,0,6,,,,,3,0.81,0.05,-0.05,0,7,1,2014-05-14,Kepler
Kepler-162,b,Kepler-162 b,Transit,0,2,6.919798,5.2e-05,-5.2e-05,0,3,0.069,,,0,1,,,,,0,,,,,0,,,,,0,,0.112,0.06,-0.06,0,3,,,,,0,0,1,0,19h49m06.94s,+43d43m26.5s,297.27891,1.7e-05,43.724018,1.7e-05,2,877.01,15.4,-15.4,0,3,14.248,,0,Kepler-band,14.223,,0,5816.0,200.0,-200.0,0,6,,,,,1,0.96,0.51,-0.51,0,6,1,2014-05-14,Kepler
Kepler-162,c,Kepler-162 c,Transit,0,2,19.446355,4.5e-05,-4.5e-05,0,4,0.137,,,0,1,,,,,0,,,,,0,,,,,0,,0.27,0.145,-0.145,0,3,,,,,0,0,1,0,19h49m06.94s,+43d43m26.5s,297.27891,1.7e-05,43.724018,1.7e-05,2,877.01,15.4,-15.4,0,3,14.248,,0,Kepler-band,14.223,,0,5816.0,200.0,-200.0,0,6,,,,,1,0.96,0.51,-0.51,0,6,1,2014-05-14,Kepler
Kepler-163,b,Kepler-163 b,Transit,0,2,7.810937,0.000107,-0.000107,0,3,0.078,,,0,1,,,,,0,,,,,0,,,,,0,,0.094,0.039,-0.039,0,3,,,,,0,0,1,0,19h40m00.68s,+46d59m14.4s,295.002819,1.9e-05,46.987328,1.7e-05,2,703.69,10.19,-10.19,0,3,14.415,,0,Kepler-band,14.38,,0,5776.0,200.0,-200.0,0,6,,,,,2,0.92,0.38,-0.38,0,6,1,2014-05-14,Kepler
Kepler-163,c,Kepler-163 c,Transit,0,2,21.347262,8.1e-05,-8.1e-05,0,4,0.152,,,0,1,,,,,0,,,,,0,,,,,0,,0.202,0.084,-0.084,0,3,,,,,0,0,1,0,19h40m00.68s,+46d59m14.4s,295.002819,1.9e-05,46.987328,1.7e-05,2,703.69,10.19,-10.19,0,3,14.415,,0,Kepler-band,14.38,,0,5776.0,200.0,-200.0,0,6,,,,,2,0.92,0.38,-0.38,0,6,1,2014-05-14,Kepler
Kepler-164,b,Kepler-164 b,Transit,0,3,5.03503,2.7e-05,-2.7e-05,0,3,0.058,,,0,1,,,,,0,,,,,0,,,,,0,,0.126,0.025,-0.025,0,3,,,,,0,0,1,0,19h11m07.40s,+47d37m47.7s,287.780828,1.9e-05,47.629913,1.7e-05,2,914.18,14.09,-14.09,0,3,14.282,,0,Kepler-band,14.233,,0,5888.0,113.0,-113.0,0,6,,,,,2,1.15,0.22,-0.22,0,6,1,2014-05-14,Kepler
Kepler-164,c,Kepler-164 c,Transit,0,3,10.945723,2.9e-05,-2.9e-05,0,4,0.097,,,0,1,,,,,0,,,,,0,,,,,0,,0.244,0.046,-0.046,0,3,,,,,0,0,1,0,19h11m07.40s,+47d37m47.7s,287.780828,1.9e-05,47.629913,1.7e-05,2,914.18,14.09,-14.09,0,3,14.282,,0,Kepler-band,14.233,,0,5888.0,113.0,-113.0,0,6,,,,,2,1.15,0.22,-0.22,0,6,1,2014-05-14,Kepler
Kepler-164,d,Kepler-164 d,Transit,0,3,28.986769,0.000162,-0.000162,0,4,0.187,,,0,1,,,,,0,,,,,0,,,,,0,,0.219,0.042,-0.042,0,3,,,,,0,0,1,0,19h11m07.40s,+47d37m47.7s,287.780828,1.9e-05,47.629913,1.7e-05,2,914.18,14.09,-14.09,0,3,14.282,,0,Kepler-band,14.233,,0,5888.0,113.0,-113.0,0,6,,,,,2,1.15,0.22,-0.22,0,6,1,2014-05-14,Kepler
Kepler-165,b,Kepler-165 b,Transit,0,2,8.180848,2.6e-05,-2.6e-05,0,4,0.072,,,0,1,,,,,0,,,,,0,,,,,0,,0.207,0.126,-0.126,0,3,,,,,0,0,1,0,18h42m45.84s,+47d48m35.0s,280.691016,1.7e-05,47.809735,1.7e-05,2,570.07,6.42,-6.42,0,3,14.802,,0,Kepler-band,14.794,,0,5211.0,200.0,-200.0,0,7,,,,,1,0.77,0.47,-0.47,0,6,1,2014-05-14,Kepler
Kepler-165,c,Kepler-165 c,Transit,0,2,15.31299,5.7e-05,-5.7e-05,0,4,0.11,,,0,1,,,,,0,,,,,0,,,,,0,,0.199,0.12,-0.12,0,3,,,,,0,0,1,0,18h42m45.84s,+47d48m35.0s,280.691016,1.7e-05,47.809735,1.7e-05,2,570.07,6.42,-6.42,0,3,14.802,,0,Kepler-band,14.794,,0,5211.0,200.0,-200.0,0,7,,,,,1,0.77,0.47,-0.47,0,6,1,2014-05-14,Kepler
Kepler-166,b,Kepler-166 b,Transit,0,3,7.650254,1.2e-05,-1.2e-05,0,4,0.072,,,0,1,,,,,0,,,,,0,,,,,0,,0.203,0.104,-0.104,0,3,,,,,0,0,1,0,19h32m38.44s,+48d52m52.3s,293.160171,1.7e-05,48.881191,1.7e-05,2,614.16,7.56,-7.56,0,3,14.701,,0,Kepler-band,14.685,,0,5413.0,200.0,-200.0,0,6,,,,,1,0.74,0.38,-0.38,0,6,1,2014-05-14,Kepler
Kepler-166,c,Kepler-166 c,Transit,0,3,34.260281,0.000124,-0.000124,0,4,0.195,,,0,1,,,,,0,,,,,0,,,,,0,,0.212,0.11,-0.11,0,3,,,,,0,1,1,0,19h32m38.44s,+48d52m52.3s,293.160171,1.7e-05,48.881191,1.7e-05,2,614.16,7.56,-7.56,0,3,14.701,,0,Kepler-band,14.685,,0,5413.0,200.0,-200.0,0,6,,,,,1,0.74,0.38,-0.38,0,6,1,2014-05-14,Kepler
Kepler-167,b,Kepler-167 b,Transit,0,4,4.3931632,4.6e-06,-4.5e-06,0,5,0.0483,0.0017,-0.0025,0,2,0.0,,,0,1,89.33,0.47,-0.8,0,1,,,,,0,,0.144,0.004,-0.004,0,4,,,,,0,0,1,0,19h30m38.03s,+38d20m43.5s,292.658441,1.7e-05,38.345413,1.7e-05,2,330.0,10.0,-10.0,0,4,14.023,,0,Kepler-band,14.0,,0,4890.0,50.0,-50.0,0,7,0.77,0.02,-0.03,0,3,0.73,0.02,-0.01,0,7,1,2016-03-10,Kepler
Kepler-167,c,Kepler-167 c,Transit,0,4,7.406114,1.2e-05,-1.1e-05,0,5,0.0684,0.024,-0.0035,0,2,0.0,,,0,1,89.3,0.36,-0.43,0,1,,,,,0,,0.138,0.004,-0.004,0,4,,,,,0,0,1,0,19h30m38.03s,+38d20m43.5s,292.658441,1.7e-05,38.345413,1.7e-05,2,330.0,10.0,-10.0,0,4,14.023,,0,Kepler-band,14.0,,0,4890.0,50.0,-50.0,0,7,0.77,0.02,-0.03,0,3,0.73,0.02,-0.01,0,7,1,2016-03-10,Kepler
Kepler-168,b,Kepler-168 b,Transit,0,2,4.425391,3.3e-05,-3.3e-05,0,3,0.056,,,0,1,,,,,0,,,,,0,,,,,0,,0.13,0.059,-0.059,0,3,,,,,0,0,1,0,19h38m50.44s,+39d49m30.4s,294.710165,1.9e-05,39.825104,1.7e-05,2,1396.0,48.15,-48.15,0,3,14.606,,0,Kepler-band,14.605,,0,6282.0,200.0,-200.0,0,6,,,,,1,1.11,0.5,-0.5,0,6,1,2014-05-14,Kepler
Kepler-168,c,Kepler-168 c,Transit,0,2,13.193242,4.9e-05,-4.9e-05,0,4,0.116,,,0,1,,,,,0,,,,,0,,,,,0,,0.24,0.108,-0.108,0,3,,,,,0,0,1,0,19h38m50.44s,+39d49m30.4s,294.710165,1.9e-05,39.825104,1.7e-05,2,1396.0,48.15,-48.15,0,3,14.606,,0,Kepler-band,14.605,,0,6282.0,200.0,-200.0,0,6,,,,,1,1.11,0.5,-0.5,0,6,1,2014-05-14,Kepler
Kepler-169,b,Kepler-169 b,Transit,0,5,3.250619,1.3e-05,-1.3e-05,0,3,0.04,,,0,1,,,,,0,,,,,0,,,,,0,,0.101,0.007,-0.007,0,3,,,,,0,0,1,0,19h03m59.97s,+40d55m09.6s,285.999891,1.7e-05,40.919329,1.7e-05,2,411.34,3.05,-3.05,0,3,14.194,,0,Kepler-band,14.162,,0,4997.0,100.0,-100.0,0,6,,,,,2,0.76,0.05,-0.05,0,6,1,2014-05-14,Kepler
Kepler-169,c,Kepler-169 c,Transit,0,5,6.195469,2.9e-05,-2.9e-05,0,4,0.062,,,0,1,,,,,0,,,,,0,,,,,0,,0.108,0.007,-0.007,0,3,,,,,0,0,1,0,19h03m59.97s,+40d55m09.6s,285.999891,1.7e-05,40.919329,1.7e-05,2,411.34,3.05,-3.05,0,3,14.194,,0,Kepler-band,14.162,,0,4997.0,100.0,-100.0,0,6,,,,,2,0.76,0.05,-0.05,0,6,1,2014-05-14,Kepler
Kepler-169,d,Kepler-169 d,Transit,0,5,8.348125,4.1e-05,-4.1e-05,0,4,0.075,,,0,1,,,,,0,,,,,0,,,,,0,,0.112,0.008,-0.008,0,3,,,,,0,0,1,0,19h03m59.97s,+40d55m09.6s,285.999891,1.7e-05,40.919329,1.7e-05,2,411.34,3.05,-3.05,0,3,14.194,,0,Kepler-band,14.162,,0,4997.0,100.0,-100.0,0,6,,,,,2,0.76,0.05,-0.05,0,6,1,2014-05-14,Kepler
Kepler-169,e,Kepler-169 e,Transit,0,5,13.767102,3.4e-05,-3.4e-05,0,4,0.105,,,0,1,,,,,0,,,,,0,,,,,0,,0.196,0.026,-0.026,0,3,,,,,0,0,1,0,19h03m59.97s,+40d55m09.6s,285.999891,1.7e-05,40.919329,1.7e-05,2,411.34,3.05,-3.05,0,3,14.194,,0,Kepler-band,14.162,,0,4997.0,100.0,-100.0,0,6,,,,,2,0.76,0.05,-0.05,0,6,1,2014-05-14,Kepler
Kepler-169,f,Kepler-169 f,Transit,0,5,87.090195,0.000406,-0.000406,0,4,0.359,,,0,1,,,,,0,,,,,0,,,,,0,,0.23,0.021,-0.021,0,3,,,,,0,0,1,0,19h03m59.97s,+40d55m09.6s,285.999891,1.7e-05,40.919329,1.7e-05,2,411.34,3.05,-3.05,0,3,14.194,,0,Kepler-band,14.162,,0,4997.0,100.0,-100.0,0,6,,,,,2,0.76,0.05,-0.05,0,6,1,2014-05-14,Kepler
Kepler-170,b,Kepler-170 b,Transit,0,2,7.930592,1.4e-05,-1.4e-05,0,5,0.08,,,0,1,,,,,0,,,,,0,,,,,1,,0.285,0.02,-0.02,0,4,,,,,0,0,1,0,18h58m05.09s,+41d37m46.6s,284.521193,1.7e-05,41.629604,1.7e-05,2,754.64,11.28,-11.28,0,3,14.387,,0,Kepler-band,14.347,,0,5679.0,57.0,-57.0,0,6,,,,,2,1.03,0.06,-0.06,0,7,1,2014-05-14,Kepler
Kepler-170,c,Kepler-170 c,Transit,0,2,16.665863,5.3e-05,-5.3e-05,0,5,0.131,,,0,1,,,,,0,,,,,0,,,,,0,,0.255,0.015,-0.015,0,3,,,,,0,0,1,0,18h58m05.09s,+41d37m46.6s,284.521193,1.7e-05,41.629604,1.7e-05,2,754.64,11.28,-11.28,0,3,14.387,,0,Kepler-band,14.347,,0,5679.0,57.0,-57.0,0,6,,,,,2,1.03,0.06,-0.06,0,7,1,2014-05-14,Kepler
Kepler-171,b,Kepler-171 b,Transit,0,3,4.166972,7e-06,-7e-06,0,4,0.05,,,0,1,,,,,0,,,,,0,,,,,0,,0.209,0.094,-0.094,0,3,,,,,0,0,1,0,19h47m05.26s,+41d45m19.9s,296.771914,1.7e-05,41.755537,1.7e-05,2,885.43,19.1,-19.1,0,3,14.883,,0,Kepler-band,14.905,,0,5642.0,200.0,-200.0,0,6,,,,,1,0.84,0.38,-0.38,0,6,1,2014-05-14,Kepler
Kepler-171,c,Kepler-171 c,Transit,0,3,11.463462,2.6e-05,-2.6e-05,0,4,0.098,,,0,1,,,,,0,,,,,0,,,,,0,,0.228,0.103,-0.103,0,3,,,,,0,0,1,0,19h47m05.26s,+41d45m19.9s,296.771914,1.7e-05,41.755537,1.7e-05,2,885.43,19.1,-19.1,0,3,14.883,,0,Kepler-band,14.905,,0,5642.0,200.0,-200.0,0,6,,,,,1,0.84,0.38,-0.38,0,6,1,2014-05-14,Kepler
Kepler-171,d,Kepler-171 d,Transit,0,3,39.595519,0.000699,-0.000699,0,4,0.223,,,0,1,,,,,0,,,,,0,,,,,0,,0.169,0.08,-0.08,0,3,,,,,0,1,1,0,19h47m05.26s,+41d45m19.9s,296.771914,1.7e-05,41.755537,1.7e-05,2,885.43,19.1,-19.1,0,3,14.883,,0,Kepler-band,14.905,,0,5642.0,200.0,-200.0,0,6,,,,,1,0.84,0.38,-0.38,0,6,1,2014-05-14,Kepler
Kepler-172,b,Kepler-172 b,Transit,0,4,2.940309,7e-06,-7e-06,0,4,0.04,,,0,1,,,,,0,,,,,0,,,,,0,,0.21,0.037,-0.037,0,3,,,,,0,0,1,0,18h53m28.42s,+41d49m18.7s,283.368413,3.1e-05,41.821857,1.7e-05,2,848.56,18.83,-18.83,0,3,14.532,,0,Kepler-band,14.537,,0,5526.0,100.0,-100.0,0,6,,,,,2,1.08,0.19,-0.19,0,6,1,2014-05-14,Kepler
Kepler-172,c,Kepler-172 c,Transit,0,4,6.388996,2e-05,-2e-05,0,4,0.068,,,0,1,,,,,0,,,,,0,,,,,0,,0.255,0.047,-0.047,0,3,,,,,0,0,1,0,18h53m28.42s,+41d49m18.7s,283.368413,3.1e-05,41.821857,1.7e-05,2,848.56,18.83,-18.83,0,3,14.532,,0,Kepler-band,14.537,,0,5526.0,100.0,-100.0,0,6,,,,,2,1.08,0.19,-0.19,0,6,1,2014-05-14,Kepler
Kepler-172,d,Kepler-172 d,Transit,0,4,14.627119,0.000105,-0.000105,0,4,0.118,,,0,1,,,,,0,,,,,0,,,,,0,,0.201,0.036,-0.036,0,3,,,,,0,0,1,0,18h53m28.42s,+41d49m18.7s,283.368413,3.1e-05,41.821857,1.7e-05,2,848.56,18.83,-18.83,0,3,14.532,,0,Kepler-band,14.537,,0,5526.0,100.0,-100.0,0,6,,,,,2,1.08,0.19,-0.19,0,6,1,2014-05-14,Kepler
Kepler-172,e,Kepler-172 e,Transit,0,4,35.118736,0.000253,-0.000253,0,3,0.211,,,0,1,,,,,0,,,,,0,,,,,0,,0.246,0.05,-0.05,0,3,,,,,0,0,1,0,18h53m28.42s,+41d49m18.7s,283.368413,3.1e-05,41.821857,1.7e-05,2,848.56,18.83,-18.83,0,3,14.532,,0,Kepler-band,14.537,,0,5526.0,100.0,-100.0,0,6,,,,,2,1.08,0.19,-0.19,0,6,1,2014-05-14,Kepler
Kepler-173,b,Kepler-173 b,Transit,0,2,4.263742,2.1e-05,-2.1e-05,0,3,0.048,,,0,1,,,,,0,,,,,0,,,,,0,,0.115,0.057,-0.057,0,3,,,,,0,0,1,0,19h38m35.21s,+41d53m02.8s,294.646695,1.7e-05,41.884106,1.7e-05,2,853.39,15.43,-15.43,0,3,14.209,,0,Kepler-band,14.258,,0,6031.0,200.0,-200.0,0,6,,,,,2,0.95,0.47,-0.47,0,6,1,2014-05-14,Kepler
